county,state,white_only_noncollege_pct,white_only_educated_pct,hispanic_only_pct,hispanic_educated_pct,asian_only_pct,asian_educated_pct,black_only_pct,black_educated_pct,white_and_white_hispanic_educated_pct,white_and_white_hispanic_noncollege_pct,other_pct,FIPS
Autauga,Alabama,0.510850568,0.17887659,0.019880571,0.004490727,0.006165647,0.001747742,0.157199728,0.028837751,0.183051753,0.515996699,0.127026896,1001
Baldwin,Alabama,0.531544705,0.245503736,0.030056686,0.006660654,0.004612213,0.001958258,0.073022417,0.008741304,0.250985571,0.54921412,0.115260242,1003
Barbour,Alabama,0.367211073,0.084103645,0.028832799,0.003448441,0.002394751,0,0.38857225,0.025575938,0.084774175,0.372479525,0.128885483,1005
Bibb,Alabama,0.587056578,0.084081724,0.015379434,0.003929053,0.000785811,0.000785811,0.18460934,0.017007185,0.088010777,0.598057925,0.128087113,1007
Blount,Alabama,0.698796,0.112214589,0.055597125,0.001451148,0.001700565,0.000408136,0.012425459,0.000634877,0.112464005,0.747160057,0.119266263,1009
Bullock,Alabama,0.179391157,0.047233631,0.001570428,0,0.004590481,0,0.632157526,0.043609568,0.047233631,0.180961585,0.135056777,1011
Butler,Alabama,0.406637937,0.101177076,0.012285328,0.000707532,0.013057181,0.005338651,0.356274522,0.035119316,0.101177076,0.413713257,0.110567955,1013
Calhoun,Alabama,0.547461271,0.123113406,0.021010173,0.002050043,0.007125285,0.002393564,0.161377186,0.023702932,0.124332351,0.559030163,0.139912679,1015
Chambers,Alabama,0.448700206,0.086366187,0.002319057,0,0.00882738,0.003703011,0.338283149,0.019038713,0.086366187,0.450682626,0.115504021,1017
Cherokee,Alabama,0.725681785,0.120266394,0.009041855,0,0.004277867,0.001361139,0.039861942,0.002673667,0.120266394,0.732730543,0.100870157,1019
Chilton,Alabama,0.629277395,0.116471544,0.052186475,0.00165528,0.003882385,0.003882385,0.086405634,0.00866765,0.117795769,0.648027207,0.111776567,1021
Choctaw,Alabama,0.455115417,0.065260758,0.003989741,0,0.000569963,0,0.366581172,0.037332573,0.065260758,0.456350337,0.108482949,1023
Clarke,Alabama,0.410057725,0.089500234,0.00130012,0,0.005356493,0.002184201,0.374278434,0.01575745,0.089500234,0.411357845,0.119506995,1025
Clay,Alabama,0.651717286,0.092913237,0.022613303,0.000473082,0,0,0.121771218,0.0046362,0.093386318,0.671019018,0.110984956,1027
Cleburne,Alabama,0.75228798,0.096225922,0.017083588,0,0.003312124,0.001917546,0.026932799,0.002963479,0.096225922,0.764839188,0.104157587,1029
Coffee,Alabama,0.492474723,0.171190409,0.045408938,0.008129872,0.012246263,0.004373665,0.145360056,0.021559598,0.177956726,0.523707839,0.133319612,1031
Colbert,Alabama,0.589817551,0.136156841,0.015688758,0.002087144,0.005440645,0.002204399,0.135875428,0.020543126,0.136696215,0.5964542,0.117020778,1033
Conecuh,Alabama,0.444061962,0.052951301,0.007795889,0.000708717,0.001417434,0.001417434,0.377341298,0.022172725,0.053660018,0.451149134,0.116432115,1035
Coosa,Alabama,0.536970243,0.059625789,0.011834986,0,0,0,0.280770965,0.028967538,0.059625789,0.54880523,0.110798016,1037
Covington,Alabama,0.647648839,0.125123253,0.010472272,0.001224032,0.004454116,0.000612016,0.101662643,0.006868179,0.125667267,0.654449016,0.110638877,1039
Crenshaw,Alabama,0.550289233,0.100298563,0.012875536,0,0.013808546,0.000839709,0.205075574,0.027710394,0.100298563,0.552248554,0.117652547,1041
Cullman,Alabama,0.712851183,0.127782096,0.026365468,0.001919508,0.004870156,0.002585783,0.008772626,0.00042832,0.128511826,0.731998667,0.119358472,1043
Dale,Alabama,0.542437762,0.109664986,0.038702183,0.007312759,0.01248713,0.001293593,0.156603923,0.017133504,0.115288154,0.565616833,0.140104015,1045
Dallas,Alabama,0.229510842,0.057337377,0.006098348,0.000451729,0.003613836,0.00232318,0.566533299,0.059079763,0.057789107,0.232511616,0.136906298,1047
DeKalb,Alabama,0.672261037,0.091426752,0.082154832,0.001910577,0.002828404,0.001741997,0.013804859,0.000618128,0.091745181,0.708168655,0.137524116,1049
Elmore,Alabama,0.512274854,0.162890199,0.020046792,0.004823409,0.005320172,0.00229152,0.169668611,0.024870201,0.165085571,0.522434459,0.129799372,1051
Escambia,Alabama,0.486856405,0.077095503,0.010494498,0.000543404,0.001358511,0,0.263788887,0.022007879,0.077638908,0.494973509,0.160406195,1053
Etowah,Alabama,0.597325261,0.127757239,0.020420316,0.001625189,0.006438727,0.002381957,0.123886559,0.013621815,0.128749721,0.611617001,0.124171898,1055
Fayette,Alabama,0.655282332,0.116803279,0.004477838,0,0.001442016,0,0.111718276,0.008272617,0.116803279,0.655965392,0.11027626,1057
Franklin,Alabama,0.62825341,0.102351661,0.096828186,0.001046113,0.001339024,0.000334756,0.033977739,0.004770274,0.103230396,0.688927944,0.137249979,1059
Geneva,Alabama,0.683707757,0.095910138,0.024001536,0.001584101,0.00297619,0,0.079925115,0.006192396,0.09749424,0.699500768,0.113479263,1061
Greene,Alabama,0.158708504,0.032590571,0.000909504,0.000303168,0.002122177,0,0.701985751,0.052296498,0.032590571,0.158708504,0.103683492,1063
Hale,Alabama,0.311885458,0.06856995,0.011730205,0.000690012,0.001380024,0,0.486803519,0.054424702,0.06856995,0.312144213,0.119630844,1065
Henry,Alabama,0.523865732,0.118258945,0.018443379,0.005090373,0,0,0.234968646,0.021689414,0.1217263,0.533087422,0.104463298,1067
Houston,Alabama,0.480544084,0.158867882,0.022076561,0.00258907,0.008171359,0.003106884,0.212745804,0.021243006,0.160901249,0.493944101,0.117594312,1069
Jackson,Alabama,0.715760328,0.104243072,0.01649139,0.001602992,0.00259879,0.000898647,0.032229859,0.001748719,0.104850266,0.726884123,0.12867656,1071
Jefferson,Alabama,0.285124097,0.194541055,0.024819489,0.00404052,0.013292066,0.008008006,0.353276038,0.066886688,0.197539369,0.294365775,0.128947254,1073
Lamar,Alabama,0.688816267,0.107026144,0.008714597,0.001180102,0,0,0.097222222,0.007988381,0.108206245,0.696169208,0.09822077,1075
Lauderdale,Alabama,0.581188805,0.167307196,0.01571221,0.001548135,0.00624686,0.002458003,0.077827722,0.011977674,0.168529408,0.593764005,0.151717207,1077
Lawrence,Alabama,0.633168715,0.069063206,0.013437464,0.000574251,0.001033651,0.000765667,0.097507752,0.00612534,0.069637456,0.64423261,0.185789212,1079
Lee,Alabama,0.313002458,0.199147897,0.02382732,0.004916617,0.028469869,0.018412398,0.17694007,0.032207162,0.202802139,0.320933825,0.258612385,1081
Limestone,Alabama,0.542246902,0.175220164,0.033650022,0.003427183,0.012494035,0.004453892,0.120356311,0.021170448,0.177779706,0.562752158,0.116032565,1083
Lowndes,Alabama,0.188362919,0.058185404,0.003081854,0,0,0,0.63091716,0.049309665,0.058185404,0.191444773,0.119452663,1085
Macon,Alabama,0.109032338,0.031656548,0.010159831,0.003717012,0.001362904,0.000371701,0.612253748,0.118510717,0.034506257,0.109032338,0.23553463,1087
Madison,Alabama,0.338382256,0.269121458,0.031963403,0.008581571,0.022578231,0.013384744,0.18976773,0.055857623,0.276634019,0.355007207,0.148186922,1089
Marengo,Alabama,0.349358559,0.08254503,0.005572114,0.003369185,0.001360632,0.000129584,0.44123364,0.043151484,0.08254503,0.351561488,0.119930025,1091
Marion,Alabama,0.733053867,0.106686229,0.011947181,0.001760637,0.003479354,0.000544959,0.036679941,0.002808636,0.107943827,0.738377699,0.108153427,1093
Marshall,Alabama,0.63408877,0.140882076,0.078906327,0.002416647,0.005268852,0.000913268,0.01604541,0.00105377,0.14313012,0.694462788,0.124808565,1095
Mobile,Alabama,0.399801839,0.138769626,0.020171739,0.005335095,0.016383187,0.005811443,0.282833062,0.044033586,0.142926554,0.408947716,0.142040547,1097
Monroe,Alabama,0.429793808,0.082714362,0.001782637,0,0.002436271,0.000534791,0.354269416,0.020203221,0.082714362,0.430150336,0.129003506,1099
Montgomery,Alabama,0.202970297,0.150852585,0.020638522,0.003500871,0.020667171,0.012593968,0.454631922,0.099496929,0.152926751,0.212785341,0.150239503,1101
Morgan,Alabama,0.551203048,0.169580838,0.049635275,0.002177463,0.006238432,0.002373435,0.101088732,0.012520414,0.171213936,0.582112139,0.122253674,1103
Perry,Alabama,0.20547407,0.054871661,0.0037978,0,0,0,0.512702986,0.057228916,0.054871661,0.205997905,0.223153483,1105
Pickens,Alabama,0.444185019,0.073641699,0.02467344,0.000946551,0.000757241,0,0.3406954,0.023663785,0.07458825,0.456742601,0.116047201,1107
Pike,Alabama,0.300473542,0.13270445,0.015258569,0.001691221,0.012251954,0.00826819,0.266649128,0.031719784,0.13424534,0.311034275,0.272662357,1109
Randolph,Alabama,0.584422225,0.114191569,0.016816271,0.000965799,0.000738552,0,0.160379502,0.021190774,0.114646063,0.596466311,0.12345188,1111
Russell,Alabama,0.381856684,0.077965253,0.035635403,0.005988569,0.009313022,0.003757087,0.364118678,0.060158936,0.081449097,0.39961746,0.131110959,1113
St. Clair,Alabama,0.660658813,0.127875741,0.014767014,0.000795378,0.007428529,0.001875891,0.082794327,0.012831095,0.128370976,0.668087341,0.106475576,1115
Shelby,Alabama,0.412825471,0.31487418,0.038892708,0.006713393,0.016953726,0.008730623,0.099216878,0.035789771,0.319981498,0.424620485,0.117237037,1117
Sumter,Alabama,0.123390659,0.075650785,0.000563857,0,0.00873978,0.003007236,0.56677004,0.062306174,0.075650785,0.123390659,0.224884879,1119
Talladega,Alabama,0.503854206,0.088186778,0.016146428,0.001379901,0.004504505,0.001443345,0.266622256,0.023537622,0.089154295,0.511673645,0.120685827,1121
Tallapoosa,Alabama,0.517987625,0.134293088,0.016541774,0.000652965,0.003016075,0.000342029,0.225770343,0.020024253,0.134946053,0.52510805,0.102391095,1123
Tuscaloosa,Alabama,0.332616362,0.175218218,0.020921392,0.001588175,0.010748318,0.00825976,0.224107746,0.039454268,0.176531276,0.346797389,0.236387965,1125
Walker,Alabama,0.730128557,0.088833582,0.015814847,0.000921063,0.003135533,0.000587913,0.046190327,0.003174728,0.089754645,0.7432782,0.115897155,1127
Washington,Alabama,0.534770515,0.068072941,0.009040334,0,0.002936177,0,0.203832483,0.011744707,0.068072941,0.541029207,0.181347551,1129
Wilcox,Alabama,0.224034738,0.054218988,0.007276141,0,0,0,0.586902946,0.044126276,0.054218988,0.224034738,0.127567187,1131
Winston,Alabama,0.755916302,0.111210668,0.018816213,0.004269225,0.002002846,0.001528488,0.004690877,0,0.115479892,0.767353608,0.107363095,1133
Aleutians East Borough,Alaska,0.112033195,0.034923928,0.0895574,0.002766252,0.296680498,0.05186722,0.054633472,0.001037344,0.03769018,0.151106501,0.412171508,2013
Aleutians West Census Area,Alaska,0.194144518,0.061254153,0.082433555,0.003322259,0.322259136,0.056478405,0.062915282,0.008098007,0.0625,0.219269103,0.276993355,2016
Anchorage Municipality,Alaska,0.331535103,0.23407876,0.057372594,0.011533321,0.073454205,0.019284569,0.044890413,0.009528689,0.241736458,0.355581789,0.258668924,2020
Bethel Census Area,Alaska,0.063235935,0.064020933,0.011774967,0.001221108,0.011687745,0.004361099,0.009158308,0.00087222,0.064195377,0.06829481,0.840122111,2050
Bristol Bay Borough,Alaska,0.382271468,0.146814404,0.024930748,0.001385042,0.012465374,0.006925208,0.002770083,0,0.146814404,0.396121884,0.430747922,2060
Denali Borough,Alaska,0.443233945,0.278669725,0.009747706,0,0.030963303,0.019495413,0.005733945,0,0.278669725,0.446100917,0.231651376,2068
Dillingham Census Area,Alaska,0.103590347,0.093290171,0.017657446,0.005002943,0.025603296,0.001471454,0.002354326,0,0.094761624,0.10859329,0.757504414,2070
Fairbanks North Star Borough,Alaska,0.390917987,0.227949538,0.047459734,0.007696173,0.026606014,0.008952421,0.03254344,0.006162228,0.233807622,0.416796699,0.274523287,2090
Haines Borough,Alaska,0.43535109,0.302663438,0.009200969,0,0.012106538,0.006779661,0.000484262,0,0.302663438,0.443099274,0.240193705,2100
Hoonah-Angoon Census Area,Alaska,0.343440233,0.178425656,0.026239067,0.008163265,0.027988338,0.008746356,0.026822157,0,0.186005831,0.344606414,0.397084548,2105
Juneau City and Borough,Alaska,0.34073107,0.287127146,0.048461112,0.01297571,0.057836854,0.01305483,0.011591107,0.005024132,0.294247963,0.366049529,0.25425271,2110
Kenai Peninsula Borough,Alaska,0.56365973,0.192455978,0.028002615,0.003990711,0.011498658,0.001803711,0.005794422,0.002006629,0.195071359,0.577029739,0.198588596,2122
Ketchikan Gateway Borough,Alaska,0.446579989,0.172790654,0.032315809,0.006689278,0.072263049,0.018089316,0.004522329,9.42E-05,0.179291502,0.46221971,0.27152817,2130
Kodiak Island Borough,Alaska,0.335494646,0.159642401,0.056194125,0.010511838,0.191767364,0.036251105,0.001571864,0.000884173,0.163670302,0.35239218,0.2553296,2150
Kusilvak Census Area,Alaska,0.02679506,0.023236341,0.011513502,0,0.004605401,0.000418673,0.007745447,0,0.023236341,0.029725769,0.92610425,2158
Lake and Peninsula Borough,Alaska,0.148717949,0.076923077,0.009230769,0,0.035897436,0,0.007179487,0,0.076923077,0.155897436,0.722051282,2164
Matanuska-Susitna Borough,Alaska,0.575855327,0.164516129,0.031140902,0.004552437,0.012372574,0.001996928,0.009984639,0.000614439,0.168523949,0.596075967,0.206130429,2170
Nome Census Area,Alaska,0.100788375,0.082702118,0.013757922,0.003555418,0.01638584,0.007574586,0.009893337,0.001855001,0.085639202,0.108208378,0.776472407,2180
North Slope Borough,Alaska,0.295325288,0.080454987,0.024136496,0.006658344,0.058260508,0.016090997,0.00554862,0.001942017,0.084477736,0.299486753,0.536274102,2185
Northwest Arctic Borough,Alaska,0.072897943,0.059117236,0.013580987,0.002196924,0.011384062,0.003994408,0.006990214,0.002396645,0.060714999,0.074495706,0.836029559,2188
Petersburg Borough,Alaska,0.444353519,0.191080196,0.053600655,0.003682488,0.050736498,0.004909984,0.017594108,0.002454992,0.193535188,0.484860884,0.242635025,2195
Prince of Wales-Hyder Census Area,Alaska,0.34507772,0.111295337,0.021761658,0.001243523,0.009533679,0.003523316,0.002694301,0.000414508,0.11253886,0.350673575,0.509637306,2198
Sitka City and Borough,Alaska,0.357401244,0.246129359,0.052959051,0.007090146,0.063232528,0.015337867,0.019099986,0.008392418,0.251338446,0.373896686,0.261177832,2220
Skagway Municipality,Alaska,0.460227273,0.248863636,0.051136364,0.035227273,0.086363636,0.013636364,0.0125,0.003409091,0.280681818,0.465909091,0.140909091,2230
Southeast Fairbanks Census Area,Alaska,0.553767661,0.152276295,0.032378336,0.004120879,0.019427002,0.00922292,0.004317111,0.000981162,0.153846154,0.570839874,0.237833595,2240
Valdez-Cordova Census Area,Alaska,0.427448276,0.244827586,0.019172414,0.001655172,0.025241379,0.003448276,0.000965517,0,0.245103448,0.439448276,0.282344828,2261
Wrangell City and Borough,Alaska,0.495802728,0.158447009,0.014165792,0.003147954,0.033578174,0.007345226,0.003672613,0,0.161594963,0.501573977,0.294333683,2275
Yakutat City and Borough,Alaska,0.310756972,0.141434263,0.019920319,0,0.067729084,0.013944223,0.013944223,0,0.141434263,0.324701195,0.446215139,2282
Yukon-Koyukuk Census Area,Alaska,0.152416357,0.07732342,0.009665428,0.001239157,0.00669145,0.001982652,0.002478315,0.000743494,0.078562577,0.156629492,0.751425031,2290
Apache,Arizona,0.152360473,0.04560649,0.046623009,0.00373375,0.003069104,0.001114261,0.003714202,0.000410517,0.047737269,0.182269573,0.748626723,4001
Cochise,Arizona,0.39730731,0.158529362,0.250163148,0.026856621,0.019678122,0.00636527,0.034547152,0.006887343,0.181520637,0.571679568,0.139774906,4003
Coconino,Arizona,0.237012476,0.208717317,0.083338736,0.015439617,0.011642231,0.005557151,0.007511415,0.001806074,0.220517,0.279107892,0.451777825,4005
Gila,Arizona,0.506387098,0.138886921,0.139595287,0.010719936,0.007248943,0.003919624,0.005289131,0.000519468,0.146324762,0.619253382,0.202592619,4007
Graham,Arizona,0.374663073,0.091127275,0.25167079,0.012406307,0.007163165,0.000480006,0.023187978,0.0018831,0.102167411,0.578665584,0.252187719,4009
Greenlee,Arizona,0.378668684,0.076248109,0.373524962,0.021633888,0.006202723,0.002118003,0.01633888,0.006505295,0.095763994,0.695461422,0.149016641,4011
La Paz,Arizona,0.554430681,0.07610767,0.174309195,0.005419247,0.006431634,0.002560743,0.002977608,0,0.08021677,0.661088614,0.185743211,4012
Maricopa,Arizona,0.353750276,0.20880642,0.208343394,0.025149545,0.03536873,0.019886916,0.042121915,0.010019161,0.227882797,0.485376692,0.151609265,4013
Mohave,Arizona,0.664192535,0.09225148,0.111541249,0.008497403,0.012060635,0.004789226,0.009433506,0.000863631,0.098761928,0.738796956,0.110520594,4015
Navajo,Arizona,0.325632676,0.096394964,0.084728597,0.004948591,0.005371657,0.002410195,0.008640804,0.000858952,0.099728212,0.364695777,0.479231302,4017
Pima,Arizona,0.315984481,0.201003,0.250137747,0.035899588,0.022453982,0.011287574,0.027266188,0.005965196,0.227367457,0.45841326,0.183154603,4019
Pinal,Arizona,0.447467407,0.132856152,0.212145558,0.014909715,0.016971379,0.005999077,0.037398784,0.008190218,0.144528955,0.598131555,0.15316072,4021
Santa Cruz,Arizona,0.100837813,0.083991472,0.664904958,0.104561425,0.007297078,0.003032942,0.003062971,0.000660641,0.180595177,0.56355665,0.139905709,4023
Yavapai,Arizona,0.572802091,0.215299239,0.092762436,0.008734036,0.008534654,0.00326211,0.00480732,0.001473211,0.22264314,0.63596739,0.10579426,4025
Yuma,Arizona,0.277417936,0.072128264,0.44620367,0.039136113,0.012920981,0.005410953,0.018385244,0.002305652,0.099462903,0.53796996,0.172943905,4027
Arkansas,Arkansas,0.542971212,0.119843104,0.02388457,0.000910555,0,0,0.204314632,0.007634657,0.12075366,0.559921552,0.108986482,5001
Ashley,Arkansas,0.531561255,0.101406873,0.03872012,0.00124502,0,0,0.213334163,0.017430279,0.102651892,0.558702689,0.11497759,5003
Baxter,Arkansas,0.732499555,0.159237745,0.015914884,0.001215103,0.006727521,0.003230395,0.001926383,0.00026673,0.160452848,0.742783475,0.083693913,5005
Benton,Arkansas,0.481558363,0.223884605,0.109776977,0.011078411,0.031858823,0.024243815,0.012941598,0.006059555,0.233413158,0.563174916,0.139979634,5007
Boone,Arkansas,0.724074967,0.127127403,0.015227727,0.00148143,0.005650107,0.003238476,0.003514091,0,0.128608833,0.737442293,0.124405705,5009
Bradley,Arkansas,0.441983744,0.111438332,0.089292025,0.003533985,0,0,0.249028154,0.012133349,0.111438332,0.470137825,0.108257745,5011
Calhoun,Arkansas,0.586634845,0.087828162,0.013842482,0,0,0,0.188544153,0.018377088,0.087828162,0.6,0.123150358,5013
Carroll,Arkansas,0.638788385,0.14096855,0.089943408,0.006911587,0.003942852,0.000881343,0.007653771,0.000185546,0.147880137,0.702477039,0.118703034,5015
Chicot,Arkansas,0.327650197,0.070865228,0.030503363,0.002087683,0.00440733,0.001275806,0.449779633,0.042797495,0.072952911,0.346207376,0.116794247,5017
Clark,Arkansas,0.383591653,0.140862041,0.020373514,0.001150118,0.002628841,0.000931048,0.164904978,0.033736787,0.142012158,0.396845391,0.287638973,5019
Clay,Arkansas,0.772886443,0.098716025,0.012923128,0.000750375,0.002167751,0.002167751,0.002668001,0,0.0994664,0.774470569,0.110638653,5021
Cleburne,Arkansas,0.746397975,0.135075935,0.011974299,0.00170366,0.007155374,0.00194704,0.003504673,0.000584112,0.136438863,0.755305685,0.095891745,5023
Cleveland,Arkansas,0.662397778,0.117574448,0.008949236,0,0.001388675,0,0.088875174,0.020367227,0.117574448,0.670884123,0.120814689,5025
Columbia,Arkansas,0.363842224,0.12965401,0.016957186,0.006056138,0.008899889,0.004686924,0.254673758,0.032281847,0.132866396,0.368265838,0.225972932,5027
Conway,Arkansas,0.619212248,0.132485492,0.025373503,0.000740832,0.000679096,0,0.100629707,0.017471293,0.133226324,0.641622423,0.121619953,5029
Craighead,Arkansas,0.519361097,0.190468184,0.030225039,0.003427315,0.00819969,0.004655975,0.086795137,0.013515261,0.193455768,0.536536472,0.164950854,5031
Crawford,Arkansas,0.680078487,0.10716519,0.047415745,0.00187593,0.014942752,0.002673739,0.011557453,0.001552494,0.108760808,0.710201177,0.138840373,5033
Crittenden,Arkansas,0.335644704,0.096909127,0.018331883,0.001235226,0.006906039,0.00185284,0.399932624,0.04935291,0.097386373,0.348249628,0.142275624,5035
Cross,Arkansas,0.567579979,0.113653758,0.013010868,0.003061381,0.001836828,0,0.185749273,0.012934333,0.11572019,0.57607531,0.118169294,5037
Dallas,Arkansas,0.441632928,0.071524966,0.010796221,0,0.009952767,0.003373819,0.376349528,0.040654521,0.071524966,0.449898785,0.08974359,5039
Desha,Arkansas,0.376140737,0.072237493,0.036173722,0.003408466,0.000329852,0.000329852,0.386695987,0.038702584,0.072237493,0.393402969,0.12842221,5041
Drew,Arkansas,0.440935108,0.134473485,0.015102407,0.000758568,0.000758568,0.000758568,0.201641266,0.020895111,0.134473485,0.443003931,0.207089166,5043
Faulkner,Arkansas,0.471788506,0.198656388,0.02346421,0.002493413,0.008362187,0.005357026,0.077644215,0.020371943,0.200300516,0.484985083,0.220084493,5045
Franklin,Arkansas,0.725222902,0.112519343,0.016947904,0.00022106,0.002431656,0,0.009431877,0.000810552,0.112519343,0.739665463,0.133446319,5047
Fulton,Arkansas,0.783936652,0.099753188,0.00863842,0.00123406,0,0,0.000102838,0,0.100987248,0.791341012,0.107568902,5049
Garland,Arkansas,0.613336454,0.171041512,0.032918601,0.003705293,0.005148407,0.00202816,0.06417307,0.007046557,0.17366772,0.626246473,0.113381957,5051
Grant,Arkansas,0.678842676,0.167667269,0.005063291,0.000289331,0.00238698,0.001374322,0.031392405,0.007667269,0.167884268,0.682314647,0.114647378,5053
Greene,Arkansas,0.703479393,0.141083487,0.013081791,0.001816915,0.000817612,0.000605638,0.005571874,0.00015141,0.1422342,0.708415347,0.135965842,5055
Hempstead,Arkansas,0.468623853,0.090458716,0.07969419,0.006055046,6.12E-05,0,0.254923547,0.015107034,0.095718654,0.510030581,0.106238532,5057
Hot Spring,Arkansas,0.650625309,0.107043753,0.020184742,0.000798267,0.002128711,0,0.09643821,0.009085034,0.107461892,0.66545026,0.123579275,5059
Howard,Arkansas,0.508304983,0.119571743,0.076946168,0.005303182,0.002101261,0,0.183910346,0.015709426,0.120672403,0.522813688,0.109165499,5061
Independence,Arkansas,0.663113764,0.150714133,0.040005685,0.000177645,0.007461096,0.002806793,0.015064308,0.002025155,0.150891779,0.684786471,0.123641015,5063
Izard,Arkansas,0.772395548,0.110746214,0.007754059,0.000273673,0.001915709,0.001642036,0.010490786,0,0.111019887,0.778142675,0.096697683,5065
Jackson,Arkansas,0.648863718,0.068893828,0.019858054,0.000143379,0.001792243,0,0.146318733,0.008817836,0.069037207,0.660764212,0.114273425,5067
Jefferson,Arkansas,0.325901286,0.068668525,0.012460667,0.000863077,0.008414996,0.003704037,0.439575654,0.071599389,0.069154005,0.331798975,0.144978873,5069
Johnson,Arkansas,0.615419778,0.126822083,0.084971304,0.007110569,0.005840825,0.001523693,0.014627457,0,0.132459749,0.678500686,0.152318554,5071
Lafayette,Arkansas,0.462488967,0.100088261,0.006001765,0,0.005472198,0.00282436,0.318093557,0.019593998,0.100088261,0.46760812,0.107855252,5073
Lawrence,Arkansas,0.729035201,0.11198966,0.006462404,0.000532198,0.000836311,0,0.002280848,0,0.112521858,0.734433209,0.149395575,5075
Lee,Arkansas,0.341441671,0.041518085,0.015282731,0.000764137,0.000764137,0,0.480896587,0.029801325,0.042282221,0.354941416,0.120096791,5077
Lincoln,Arkansas,0.515779351,0.059008655,0.029023516,0,0,0,0.271702072,0.008130081,0.059008655,0.531864673,0.124486406,5079
Little River,Arkansas,0.615786776,0.070732957,0.023475141,0.000717581,0,0,0.179395182,0.009123526,0.071450538,0.618554587,0.110609944,5081
Logan,Arkansas,0.72513658,0.110145098,0.016330847,0.00246725,0.015743406,0.001351113,0.011278858,0,0.112612348,0.735945486,0.121365212,5083
Lonoke,Arkansas,0.626846022,0.16048464,0.027990841,0.004693761,0.007727533,0.002671246,0.049570693,0.002804808,0.163022324,0.639343637,0.127380271,5085
Madison,Arkansas,0.737117252,0.097751224,0.032860344,0.002323459,0.005476724,0,0.005808647,0,0.099410837,0.760849722,0.12098581,5087
Marion,Arkansas,0.750111062,0.138753147,0.013845698,0,0.002147194,0,0.002813564,0,0.138753147,0.762401895,0.092329335,5089
Miller,Arkansas,0.544056789,0.109107386,0.022020843,0.00166138,0.001419725,0.001268691,0.196163721,0.015647183,0.110768766,0.552122036,0.127231536,5091
Mississippi,Arkansas,0.480937326,0.082108983,0.025540884,0.002324716,0.001983758,9.30E-05,0.270720972,0.023650115,0.084061744,0.4942657,0.138708078,5093
Monroe,Arkansas,0.475613858,0.053817693,0.016313488,0,0.002690885,0,0.328119744,0.025395224,0.053817693,0.484863774,0.123444332,5095
Montgomery,Arkansas,0.763780605,0.098208179,0.021611271,0.002872384,0.010532075,0.005197647,0.003009164,0,0.101080564,0.769798933,0.102858706,5097
Nevada,Arkansas,0.500970584,0.100492758,0.003882335,0.002239809,0.00761535,0.007018068,0.279080185,0.025533821,0.102732567,0.50261311,0.107958788,5099
Newton,Arkansas,0.746952173,0.123163489,0.007502344,0,0.006095655,0.000781494,0,0,0.123163489,0.753516724,0.116286339,5101
Ouachita,Arkansas,0.420865193,0.113229287,0.013721588,0.002199644,0.00083796,0.000157117,0.342358856,0.032523306,0.114224364,0.429873259,0.108987116,5103
Perry,Arkansas,0.749437078,0.093069802,0.011883913,0.000375281,0,0,0.0222667,0,0.093069802,0.752064048,0.123342507,5105
Phillips,Arkansas,0.295293714,0.058330471,0.006664377,0,0.001580213,0.000893164,0.499828238,0.042116111,0.058330471,0.301271041,0.138302989,5107
Pike,Arkansas,0.677130045,0.128038707,0.047911258,0.000944064,0.007434506,0,0.034340335,0.004130281,0.128274723,0.688104791,0.10514515,5109
Poinsett,Arkansas,0.72147286,0.081203089,0.014521919,5.44E-05,0.001522898,0.001522898,0.045578157,0.000543892,0.081257479,0.728978571,0.135701077,5111
Polk,Arkansas,0.719739892,0.104493948,0.041591553,0.002124646,0.00502189,0.002124646,0.002189029,0,0.105781612,0.742274015,0.126963688,5113
Pope,Arkansas,0.556734242,0.166365726,0.051153152,0.002133946,0.008535785,0.00270847,0.015799409,0.000943861,0.167145437,0.595678759,0.201411687,5115
Prairie,Arkansas,0.681852581,0.111699712,0.002118965,0.000454064,0.000302709,0,0.104586045,0.004994703,0.111699712,0.681852581,0.099439988,5117
Pulaski,Arkansas,0.313894905,0.211615521,0.03943479,0.004951108,0.019750871,0.012576953,0.28281239,0.055503296,0.215686209,0.33916263,0.132491522,5119
Randolph,Arkansas,0.748274343,0.115288589,0.013291232,0,0.000587458,0.000587458,0.00991335,0.004332501,0.115288589,0.757820532,0.112645029,5121
St. Francis,Arkansas,0.348365762,0.051135819,0.047876929,0.001725295,0.002731717,0.00167737,0.433863702,0.037285536,0.051135819,0.369692322,0.116026071,5123
Saline,Arkansas,0.608817585,0.1988328,0.027147626,0.00355383,0.009333061,0.003224561,0.050321321,0.014601358,0.201659968,0.627290687,0.105547608,5125
Scott,Arkansas,0.707854051,0.077922078,0.036239951,0,0.02585034,0.004947434,0.001360544,0,0.077922078,0.733580705,0.150773036,5127
Searcy,Arkansas,0.744925256,0.121007081,0.011801731,0.000314713,0.014004721,0,0.003776554,0.000629426,0.121321794,0.752163651,0.104484658,5129
Sebastian,Arkansas,0.526717796,0.143948302,0.083811149,0.005307138,0.038263421,0.004838861,0.052592693,0.004495458,0.147038929,0.573045985,0.154666639,5131
Sevier,Arkansas,0.523337701,0.067965935,0.205535539,0.006223387,0.00417622,0,0.044546348,0.00196528,0.068539142,0.560759908,0.154438257,5133
